Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
FuelCellElectricGenerator.cc,1076,"""Generator Fuel Reformer Water Inlet Temperature""",,OutputProcessor::Unit::C,FuelCell( GeneratorNum ).Report.TwaterInlet,"""System""","""Average"""
FuelCellElectricGenerator.cc,1077,"""Generator Power Module Entering Reforming Water Temperature""",,OutputProcessor::Unit::C,FuelCell( GeneratorNum ).Report.TwaterIntoFCPM,"""System""","""Average"""
FuelCellElectricGenerator.cc,1078,"""Generator Fuel Reformer Water Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotWater,"""System""","""Average"""
FuelCellElectricGenerator.cc,1079,"""Generator Fuel Reformer Water Pump Electric Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.WaterPumpPower,"""System""","""Average"""
FuelCellElectricGenerator.cc,1080,"""Generator Fuel Reformer Water Pump Electric Energy""",,OutputProcessor::Unit::J,FuelCell( GeneratorNum ).Report.WaterPumpEnergy,"""System""","""Sum"""
FuelCellElectricGenerator.cc,1082,"""Generator Power Module Entering Reforming Water Enthalpy""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.WaterIntoFCPMEnthalpy,"""System""","""Average"""
FuelCellElectricGenerator.cc,1084,"""Generator Product Gas Temperature""",,OutputProcessor::Unit::C,FuelCell( GeneratorNum ).Report.TprodGas,"""System""","""Average"""
FuelCellElectricGenerator.cc,1085,"""Generator Product Gas Enthalpy""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.EnthalProdGas,"""System""","""Average"""
FuelCellElectricGenerator.cc,1086,"""Generator Product Gas Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdGas,"""System""","""Average"""
FuelCellElectricGenerator.cc,1087,"""Generator Product Gas Ar Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdAr,"""System""","""Average"""
FuelCellElectricGenerator.cc,1088,"""Generator Product Gas CO2 Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdCO2,"""System""","""Average"""
FuelCellElectricGenerator.cc,1089,"""Generator Product Gas H2O Vapor Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdH2O,"""System""","""Average"""
FuelCellElectricGenerator.cc,1090,"""Generator Product Gas N2 Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdN2,"""System""","""Average"""
FuelCellElectricGenerator.cc,1091,"""Generator Product Gas O2 Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.NdotProdO2,"""System""","""Average"""
FuelCellElectricGenerator.cc,1093,"""Generator Heat Recovery Exit Gas Temperature""",,OutputProcessor::Unit::C,FuelCell( GeneratorNum ).Report.THXexh,"""System""","""Average"""
FuelCellElectricGenerator.cc,1094,"""Generator Heat Recovery Exit Gas H2O Vapor Fraction""",,OutputProcessor::Unit::None,FuelCell( GeneratorNum ).Report.WaterVaporFractExh,"""System""","""Average"""
FuelCellElectricGenerator.cc,1095,"""Generator Heat Recovery Water Condensate Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,FuelCell( GeneratorNum ).Report.CondensateRate,"""System""","""Average"""
FuelCellElectricGenerator.cc,1097,"""Generator Inverter Loss Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.PCUlosses,"""System""","""Average"""
FuelCellElectricGenerator.cc,1098,"""Generator Produced DC Electric Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.DCPowerGen,"""System""","""Average"""
FuelCellElectricGenerator.cc,1099,"""Generator DC Power Efficiency""",,OutputProcessor::Unit::None,FuelCell( GeneratorNum ).Report.DCPowerEff,"""System""","""Average"""
FuelCellElectricGenerator.cc,1101,"""Generator Electric Storage Charge State""",,OutputProcessor::Unit::J,FuelCell( GeneratorNum ).Report.ElectEnergyinStorage,"""System""","""Average"""
FuelCellElectricGenerator.cc,1102,"""Generator DC Storage Charging Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.StoredPower,"""System""","""Average"""
FuelCellElectricGenerator.cc,1103,"""Generator DC Storage Charging Energy""",,OutputProcessor::Unit::J,FuelCell( GeneratorNum ).Report.StoredEnergy,"""System""","""Sum"""
FuelCellElectricGenerator.cc,1104,"""Generator DC Storage Discharging Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.DrawnPower,"""System""","""Average"""
FuelCellElectricGenerator.cc,1105,"""Generator DC Storage Discharging Energy""",,OutputProcessor::Unit::J,FuelCell( GeneratorNum ).Report.DrawnEnergy,"""System""","""Sum"""
FuelCellElectricGenerator.cc,1106,"""Generator Ancillary AC Electric Power""",,OutputProcessor::Unit::W,FuelCell( GeneratorNum ).Report.ACancillariesPower,"""System""","""Average"""
FuelCellElectricGenerator.cc,1107,"""Generator Ancillary AC Electric Energy""",,OutputProcessor::Unit::J,FuelCell( GeneratorNum ).Report.ACancillariesEnergy,"""System""","""Sum"""
FuelCellElectricGenerator.cc,1109,"""Generator Fuel Cell Model Iteration Count""",,OutputProcessor::Unit::None,FuelCell( GeneratorNum ).Report.SeqSubstIterations,"""System""","""Sum"""
FuelCellElectricGenerator.cc,1110,"""Generator Root Solver Iteration Count""",,OutputProcessor::Unit::None,FuelCell( GeneratorNum ).Report.RegulaFalsiIterations,"""System""","""Sum"""
Furnaces.cc,4237,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4246,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4255,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4256,"""Unitary System Compressor Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).CompPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4269,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4270,"""Unitary System Compressor Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).CompPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4283,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4284,"""Unitary System Compressor Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).CompPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4285,"""Unitary System Dehumidification Induced Heating Demand Rate""",,OutputProcessor::Unit::W,Furnace( FurnaceNum ).DehumidInducedHeatingDemandRate,"""System""","""Average"""
Furnaces.cc,4295,"""Unitary System Fan Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).FanPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4296,"""Unitary System Compressor Part Load Ratio""",,OutputProcessor::Unit::None,Furnace( FurnaceNum ).CompPartLoadRatio,"""System""","""Average"""
Furnaces.cc,4297,"""Unitary System Requested Sensible Cooling Rate""",,OutputProcessor::Unit::W,Furnace( FurnaceNum ).CoolingCoilSensDemand,"""System""","""Average"""
Furnaces.cc,4298,"""Unitary System Requested Latent Cooling Rate""",,OutputProcessor::Unit::W,Furnace( FurnaceNum ).CoolingCoilLatentDemand,"""System""","""Average"""
Furnaces.cc,4299,"""Unitary System Requested Heating Rate""",,OutputProcessor::Unit::W,Furnace( FurnaceNum ).HeatingCoilSensDemand,"""System""","""Average"""
Furnaces.cc,4300,"""Unitary System Dehumidification Induced Heating Demand Rate""",,OutputProcessor::Unit::W,Furnace( FurnaceNum ).DehumidInducedHeatingDemandRate,"""System""","""Average"""
GroundHeatExchangers.cc,1424,"""Ground Heat Exchanger Average Borehole Temperature""",,OutputProcessor::Unit::C,verticalGLHE( GLHENum ).boreholeTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1425,"""Ground Heat Exchanger Heat Transfer Rate""",,OutputProcessor::Unit::W,verticalGLHE( GLHENum ).QGLHE,"""System""","""Average"""
GroundHeatExchangers.cc,1426,"""Ground Heat Exchanger Inlet Temperature""",,OutputProcessor::Unit::C,verticalGLHE( GLHENum ).inletTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1427,"""Ground Heat Exchanger Outlet Temperature""",,OutputProcessor::Unit::C,verticalGLHE( GLHENum ).outletTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1428,"""Ground Heat Exchanger Mass Flow Rate""",,OutputProcessor::Unit::kg_s,verticalGLHE( GLHENum ).massFlowRate,"""System""","""Average"""
GroundHeatExchangers.cc,1429,"""Ground Heat Exchanger Average Fluid Temperature""",,OutputProcessor::Unit::C,verticalGLHE( GLHENum ).aveFluidTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1574,"""Ground Heat Exchanger Average Borehole Temperature""",,OutputProcessor::Unit::C,slinkyGLHE( GLHENum ).boreholeTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1575,"""Ground Heat Exchanger Heat Transfer Rate""",,OutputProcessor::Unit::W,slinkyGLHE( GLHENum ).QGLHE,"""System""","""Average"""
GroundHeatExchangers.cc,1576,"""Ground Heat Exchanger Inlet Temperature""",,OutputProcessor::Unit::C,slinkyGLHE( GLHENum ).inletTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1577,"""Ground Heat Exchanger Outlet Temperature""",,OutputProcessor::Unit::C,slinkyGLHE( GLHENum ).outletTemp,"""System""","""Average"""
GroundHeatExchangers.cc,1578,"""Ground Heat Exchanger Mass Flow Rate""",,OutputProcessor::Unit::kg_s,slinkyGLHE( GLHENum ).massFlowRate,"""System""","""Average"""
GroundHeatExchangers.cc,1579,"""Ground Heat Exchanger Average Fluid Temperature""",,OutputProcessor::Unit::C,slinkyGLHE( GLHENum ).aveFluidTemp,"""System""","""Average"""
HVACCooledBeam.cc,399,"""Zone Air Terminal Beam Sensible Cooling Energy""",,OutputProcessor::Unit::J,CoolBeam( CBNum ).BeamCoolingEnergy,"""System""","""Sum"""
HVACCooledBeam.cc,400,"""Zone Air Terminal Beam Chilled Water Energy""",,OutputProcessor::Unit::J,CoolBeam( CBNum ).BeamCoolingEnergy,"""System""","""Sum"""
HVACCooledBeam.cc,401,"""Zone Air Terminal Beam Sensible Cooling Rate""",,OutputProcessor::Unit::W,CoolBeam( CBNum ).BeamCoolingRate,"""System""","""Average"""
HVACCooledBeam.cc,402,"""Zone Air Terminal Supply Air Sensible Cooling Energy""",,OutputProcessor::Unit::J,CoolBeam( CBNum ).SupAirCoolingEnergy,"""System""","""Sum"""
HVACCooledBeam.cc,403,"""Zone Air Terminal Supply Air Sensible Cooling Rate""",,OutputProcessor::Unit::W,CoolBeam( CBNum ).SupAirCoolingRate,"""System""","""Average"""
HVACCooledBeam.cc,404,"""Zone Air Terminal Supply Air Sensible Heating Energy""",,OutputProcessor::Unit::J,CoolBeam( CBNum ).SupAirHeatingEnergy,"""System""","""Sum"""
HVACCooledBeam.cc,405,"""Zone Air Terminal Supply Air Sensible Heating Rate""",,OutputProcessor::Unit::W,CoolBeam( CBNum ).SupAirHeatingRate,"""System""","""Average"""
HVACDXHeatPumpSystem.cc,454,"""Coil System Part Load Ratio""",,OutputProcessor::Unit::None,DXHeatPumpSystem( DXHeatSysNum ).PartLoadFrac,"""System""","""Average"""
HVACDXSystem.cc,643,"""Coil System Cycling Ratio""",,OutputProcessor::Unit::None,DXCoolingSystem( DXSystemNum ).CycRatio,"""System""","""Average"""
HVACDXSystem.cc,644,"""Coil System Compressor Speed Ratio""",,OutputProcessor::Unit::None,DXCoolingSystem( DXSystemNum ).SpeedRatio,"""System""","""Average"""
HVACDXSystem.cc,646,"""Coil System Part Load Ratio""",,OutputProcessor::Unit::None,DXCoolingSystem( DXSystemNum ).PartLoadFrac,"""System""","""Average"""
HVACDXSystem.cc,648,"""Coil System Frost Control Status""",,OutputProcessor::Unit::None,DXCoolingSystem( DXSystemNum ).FrostControlStatus,"""System""","""Average"""
HVACFan.cc,572,"""Fan Electric Power""",,OutputProcessor::Unit::W,m_fanPower,"""System""","""Average"""
HVACFan.cc,573,"""Fan Rise in Air Temperature""",,OutputProcessor::Unit::deltaC,m_deltaTemp,"""System""","""Average"""
HVACFan.cc,574,"""Fan Heat Gain to Air""",,OutputProcessor::Unit::W,m_powerLossToAir,"""System""","""Average"""
HVACFan.cc,575,"""Fan Electric Energy""",,OutputProcessor::Unit::J,m_fanEnergy,"""System""","""Sum"""
HVACFan.cc,576,"""Fan Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,m_outletAirMassFlowRate,"""System""","""Average"""
HVACFan.cc,578,"""Fan Runtime Fraction""",,OutputProcessor::Unit::None,m_fanRunTimeFractionAtSpeed[ 0 ],"""System""","""Average"""
HVACFan.cc,581,"""Fan Runtime Fraction Speed "" + General::TrimSigDigits( speedLoop + 1 ) + """"",,OutputProcessor::Unit::None,m_fanRunTimeFractionAtSpeed[ speedLoop ],"""System""","""Average"""
HVACFourPipeBeam.cc,295,"""Zone Air Terminal Beam Sensible Cooling Energy""",,OutputProcessor::Unit::J,thisBeam->beamCoolingEnergy,"""System""","""Sum"""
HVACFourPipeBeam.cc,296,"""Zone Air Terminal Beam Sensible Cooling Rate""",,OutputProcessor::Unit::W,thisBeam->beamCoolingRate,"""System""","""Average"""
HVACFourPipeBeam.cc,299,"""Zone Air Terminal Beam Sensible Heating Energy""",,OutputProcessor::Unit::J,thisBeam->beamHeatingEnergy,"""System""","""Sum"""
HVACFourPipeBeam.cc,300,"""Zone Air Terminal Beam Sensible Heating Rate""",,OutputProcessor::Unit::W,thisBeam->beamHeatingRate,"""System""","""Average"""
HVACFourPipeBeam.cc,302,"""Zone Air Terminal Primary Air Sensible Cooling Energy""",,OutputProcessor::Unit::J,thisBeam->supAirCoolingEnergy,"""System""","""Sum"""
HVACFourPipeBeam.cc,303,"""Zone Air Terminal Primary Air Sensible Cooling Rate""",,OutputProcessor::Unit::W,thisBeam->supAirCoolingRate,"""System""","""Average"""
HVACFourPipeBeam.cc,304,"""Zone Air Terminal Primary Air Sensible Heating Energy""",,OutputProcessor::Unit::J,thisBeam->supAirHeatingEnergy,"""System""","""Sum"""
HVACFourPipeBeam.cc,305,"""Zone Air Terminal Primary Air Sensible Heating Rate""",,OutputProcessor::Unit::W,thisBeam->supAirHeatingRate,"""System""","""Average"""
HVACFourPipeBeam.cc,306,"""Zone Air Terminal Primary Air Flow Rate""",,OutputProcessor::Unit::m3_s,thisBeam->primAirFlow,"""System""","""Average"""
HVACInterfaceManager.cc,1357,"""Plant Common Pipe Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PlantCommonPipe( CurLoopNum ).Flow,"""System""","""Average"""
HVACInterfaceManager.cc,1358,"""Plant Common Pipe Temperature""",,OutputProcessor::Unit::C,PlantCommonPipe( CurLoopNum ).Temp,"""System""","""Average"""
HVACInterfaceManager.cc,1359,"""Plant Common Pipe Flow Direction Status""",,OutputProcessor::Unit::None,PlantCommonPipe( CurLoopNum ).FlowDir,"""System""","""Average"""
HVACInterfaceManager.cc,1372,"""Plant Common Pipe Primary Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PlantCommonPipe( CurLoopNum ).PriCPLegFlow,"""System""","""Average"""
HVACInterfaceManager.cc,1373,"""Plant Common Pipe Secondary Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PlantCommonPipe( CurLoopNum ).SecCPLegFlow,"""System""","""Average"""
HVACInterfaceManager.cc,1374,"""Plant Common Pipe Primary to Secondary Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PlantCommonPipe( CurLoopNum ).PriToSecFlow,"""System""","""Average"""
HVACInterfaceManager.cc,1375,"""Plant Common Pipe Secondary to Primary Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PlantCommonPipe( CurLoopNum ).SecToPriFlow,"""System""","""Average"""
HVACManager.cc,764,"""HVAC System Solver Iteration Count""",,OutputProcessor::Unit::None,HVACManageIteration,"""HVAC""","""Sum"""
HVACManager.cc,765,"""Air System Solver Iteration Count""",,OutputProcessor::Unit::None,RepIterAir,"""HVAC""","""Sum"""
HVACManager.cc,778,"""Plant Solver Sub Iteration Count""",,OutputProcessor::Unit::None,PlantManageSubIterations,"""HVAC""","""Sum"""
